"Region","SUID_sd2","ID","SppCode","STATE_ABBR","ACTIVITY","LOCAL_QUALIFIER","nPlanted","nSurvived","PROC_FOREST","REMARKS","NBR_OF_UNITS","UOM","OWNERSHIP","ELEVATION","SU_SECURITY_ID","SU_CREATED_BY","SU_CREATED_DATE","SU_CREATED_IN_INSTANCE","SU_MODIFIED_BY","SU_MODIFIED_DATE","SU_MODIFIED_IN_INSTANCE","SUBUNIT","WATERSHED_CODE","STATE_ABBR.1","COUNTY_NAME","CONG_DIST_NAME","FIREREGIME","ISWUI","LAND_SUITABILITY_CLASS_CODE","REFORESTATION_STATUS_CODE","MGT_AREA_CODE","MGT_PRESCRIPTION_CODE","PRODUCTIVITY_CLASS_CODE","FEATURE_TYPE","SLOPE","ASPECT","LEGAL_LOCATION","ACT_OBJ_CLASS","ACT_OBJ_TECH","ACT_OBJ_NAME","EVENT_CN","ACTIVITY_CODE","LOCAL_QUALIFIER.1","ACT_SECURITY_ID","ACT_CREATED_BY","ACT_CREATED_DATE","ACT_CREATED_IN_INSTANCE","ACT_MODIFIED_BY","ACT_MODIFIED_DATE","ACT_MODIFIED_IN_INSTANCE","TREATMENT_NAME","DATE_PLANNED","NBR_UNITS_PLANNED","DATE_ACCOMPLISHED","NBR_UNITS_ACCOMPLISHED","DATE_COMPLETED","BIOMASS_UTILIZATION","CWPP","UNIT_ID","COST_PER_UOM","ACTIVITY_REMARKS","FISCAL_YEAR_PLANNED","FISCAL_YEAR_ACCOMPLISHED","FISCAL_YEAR_COMPLETED","CAUSAL_AGENT","EVENT_NAME","EVENT_YEAR","EXAM_NBR","ACTIVITY.1","TRACS_SILVA","NEEDS_ADJUSTMENT","REQ_CAUSAL_AGENT","ACTIVITY_UOM","IMPLEMENTATION_PROJECT_CN","IMPLEMENTATION_PROJECT_NBR","IMPLEMENTATION_PROJECT","IMPL_PROJECT_TYPE","SALE_CATEGORY","SALE_CN","NEPA_PROJECT_CN","PRI_FUNDING_EVENT_CN","PRIMARY_FUND","FUND_CODE","BASE_YEAR","PERCENT_FUNDED","FUND_NAME","FUND_ABBR","METHOD_CODE","EQUIPMENT_CODE","FUELS_FLAG","INVAS_FLAG","SILVI_FLAG","OTHER_FLAG","FUELS_KP_AREA","SUID_CN","AU_ID_NAME_ORG","FUND_CODES","PRI_BEN_RESOUCE_EVENT_CN","PRIMARY_RESOURCE","RESOURCE_CODE","WORKFORCE_CODES","KV_NBR_UNITS_FUNDED","PURPOSE_CODE","SCI_SPECIES_CODE","SCI_SPECIES_TYPE_CODE","NBR_PLANTED_TREES_STAKED","NBR_STAKED_TREES_SURVIVING","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","SURV_COMMENTS","CN","SEEDLOT","SEED_PLANNED_NBR_UNITS","SEED_ACTUAL_NBR_UNITS","SEED_UOM","NURSERY_CODE","SEEDLING_LOT_ID","SEEDLING_PLANNED_NBR_UNITS","SEEDLING_ACTUAL_NBR_UNITS","SEEDLING_UOM","SEED_BREEDING_ZONE","AGE_CLASS_SEED_BED","AGE_CLASS_TRANSPLANT","SEEDLING_STOCK_TYPE_CODE","SEED_SOURCE_CODE","ASST_MIGRATION","SUID_sd2.1","ID.1","FACTS_ID","Region.1","SppCode.1","Seedlot","Year_COMPLETED","FirstPlantingDate","LastPlantingDate","SeedlingActualUnits","PlantingDate","NurseryCode","SEED_SOURCE_CODE.1","SeedlingUOM","Seedzone","SUID_OG","Matched_Substring","SeedLAT","SeedLONG","DateSeedCollected","DateSeedTest","SeedlotSpp","SeedlotZone","Elev_SeedCollection","Nursery","SeedStock2023","SeedStockUnits"
4,"402012246200002000","0402012246200002000","","ID","Plant Trees","N/A",NA,NA,402,"",397,"ACRES","FS",NA,40201,"MCKENNACARLSON","11/26/24 14:02",10602,"MCKENNACARLSON","11/26/24 14:21",10602,"000",NA,"ID","Elmore","",NA,"",500,"","","",5,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","7181579010602",4431,"N/A",40201,"MCKENNACARLSON","11/26/24 14:21",10602,"MCKENNACARLSON","11/26/24 14:46",10602,"","10/1/2024",397,"10/1/2024",397,"2024-10-26","","","",128,"",2025,2025,2025,"Fire","TRINITY RIDGE FIRE",2012,NA,"Plant Trees","Y","N","Y","Acres","","","","","",NA,56813,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1440368010602,"2246200002                                                                                          2024 TRINITY FALL PLANT - LOST                                                                      040201","RTRT","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",7181679010602,"DF02111074",NA,NA,"","LPK","",71,71,"Trees per Acre","",NA,NA,NA,1,"N","402012246200002000","0402012246200002000","2246200002",4,"","DF02111074",2024,"2024-10-26","2024-10-26","","2024-10-26","LPK",1,"Trees per Acre","","402012246200002000","Complete Match","43.672957",-115.403746,"2011","1/25/2012","PSME","D214","7.4","Lucky",5.39,"lbs"
4,"4.02051E+17","0402050922600004000","","ID","Plant Trees","N/A",NA,NA,402,"",35,"ACRES","FS",NA,40205,"RJSWENSON","9/17/2013 15:16",10602,"RJSWENSON","9/23/2013 15:10",10602,"000",NA,"ID","Valley","",NA,"",600,"","","",5,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","4.01872E+12",4431,"N/A",40205,"RJSWENSON","9/23/2013 15:16",10602,"FSDBA","9/8/2022 17:22",10602,"","6/5/2013",35,"6/5/2013",35,"2013-06-05","","","",70,"",2013,2013,2013,"Fire","",NA,NA,"Plant Trees","Y","N","Y","Acres","3.26096E+12","","RECOVERY","WBBS","",NA,24619,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,9.02935e+11,"0922600004                                                                                          COLD 1C                                                                                             040205","NFRR","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",4.01888e+12,"DF02912072",63.7,63.7,"Lbs","LPK","",2841,2441,"Each","",NA,NA,NA,1,"N","4.02051E+17","0402050922600004000","0922600004",4,"","DF02912072",2013,"2013-06-05","2013-06-05","63.7","2013-06-05","LPK",1,"Each","","4.02051E+17","Complete Match","43.907798",-115.647477,"1991","9/30/2020","PSME","D07","7.3","Lucky",55.86,"lbs"
4,"4.02051E+17","0402050921700001000","","ID","Plant Trees","N/A",NA,NA,402,"",137,"ACRES","FS",NA,40205,"RJSWENSON","9/24/2013 8:22",10602,"RJSWENSON","9/24/2013 8:23",10602,"000",NA,"ID","Valley","",1,"",600,"S","12","5.1",5,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","4.02054E+12",4431,"N/A",40205,"RJSWENSON","9/24/2013 8:23",10602,"FSDBA","9/8/2022 17:22",10602,"","5/31/2013",137,"5/31/2013",137,"2013-05-31","","","",71,"",2013,2013,2013,"Fire","",NA,NA,"Plant Trees","Y","N","Y","Acres","3.26096E+12","","RECOVERY","WBBS","",NA,24619,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,9.05518e+11,"0921700001                                                                                          BEAR VALLEY 5                                                                                       040205","NFRR","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",4.02743e+12,"DF02912072",63.7,63.7,"Lbs","LPK","",9900,9900,"Each","",NA,NA,NA,1,"N","4.02051E+17","0402050921700001000","0921700001",4,"","DF02912072",2013,"2013-05-31","2013-05-31","63.7","2013-05-31","LPK",1,"Each","","4.02051E+17","Complete Match","43.907798",-115.647477,"1991","9/30/2020","PSME","D07","7.3","Lucky",55.86,"lbs"
4,"4.02051E+17","0402050922600005000","","ID","Plant Trees","N/A",NA,NA,402,"",60,"ACRES","FS",NA,40205,"RJSWENSON","9/17/2013 14:00",10602,"RJSWENSON","9/17/2013 15:05",10602,"000",NA,"ID","Valley","",NA,"",600,"","","",5,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","4.00473E+12",4431,"N/A",40205,"RJSWENSON","9/17/2013 14:15",10602,"FSDBA","9/8/2022 17:22",10602,"","6/4/2013",60,"6/4/2013",60,"2013-06-04","","","",71,"",2013,2013,2013,"Fire","",NA,NA,"Plant Trees","Y","N","Y","Acres","3.26096E+12","","RECOVERY","WBBS","",NA,24619,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,9.02901e+11,"0922600005                                                                                          COLD 8                                                                                              040205","NFRR","","","","CT",NA,"RF","","",NA,NA,"","",NA,"","",NA,"",4.0193e+12,"DF02912072",63.7,63.7,"Lbs","LPK","",4200,3900,"Each","",NA,NA,2,1,"N","4.02051E+17","0402050922600005000","0922600005",4,"","DF02912072",2013,"2013-06-04","2013-06-04","63.7","2013-06-04","LPK",1,"Each","","4.02051E+17","Complete Match","43.907798",-115.647477,"1991","9/30/2020","PSME","D07","7.3","Lucky",55.86,"lbs"
4,"4.02051E+17","0402050922200001000","","ID","Plant Trees","N/A",NA,NA,402,"",249,"ACRES","FS",NA,40205,"RJSWENSON","9/18/2013 0:34",10602,"RJSWENSON","9/18/2013 0:35",10602,"000",NA,"ID","Valley","",NA,"",600,"","","",5,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","4.02793E+12",4431,"N/A",40205,"RJSWENSON","9/25/2013 12:29",10602,"FSDBA","9/8/2022 17:22",10602,"","5/28/2013",249,"5/30/2013",249,"2013-05-30","","","",71,"",2013,2013,2013,"Fire","",NA,NA,"Plant Trees","Y","N","Y","Acres","3.26096E+12","","RECOVERY","WBBS","",NA,24619,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,9.03084e+11,"0922200001                                                                                          BEAR VALLEY 3                                                                                       040205","NFRR","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",4.02801e+12,"DF02912072",63.7,63.7,"Lbs","LPK","",17100,17100,"Each","",NA,NA,NA,1,"N","4.02051E+17","0402050922200001000","0922200001",4,"","DF02912072",2013,"2013-05-30","2013-05-30","63.7","2013-05-30","LPK",1,"Each","","4.02051E+17","Complete Match","43.907798",-115.647477,"1991","9/30/2020","PSME","D07","7.3","Lucky",55.86,"lbs"
4,"4.02051E+17","0402050922200002000","","ID","Plant Trees","N/A",NA,NA,402,"",267,"ACRES","FS",NA,40205,"RJSWENSON","9/18/2013 17:49",10602,"RJSWENSON","9/25/2013 12:09",10602,"000",NA,"ID","Valley","",NA,"",600,"","","",5,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","4.00986E+12",4431,"N/A",40205,"RJSWENSON","9/18/2013 18:45",10602,"FSDBA","9/8/2022 17:21",10602,"","6/6/2013",267,"6/6/2013",267,"2013-06-06","","","",71,"",2013,2013,2013,"Fire","",NA,NA,"Plant Trees","Y","N","Y","Acres","3.26096E+12","","RECOVERY","WBBS","",NA,24619,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,9.0366e+11,"0922200002                                                                                          BEAR VALLEY 4A                                                                                      040205","NFRR","","","","CT",NA,"FIRE","","",NA,NA,"","",NA,"","",NA,"",4.0099e+12,"DF02912072",63.7,63.7,"Lbs","LPK","",17600,17600,"Each","",NA,NA,NA,1,"N","4.02051E+17","0402050922200002000","0922200002",4,"","DF02912072",2013,"2013-06-06","2013-06-06","63.7","2013-06-06","LPK",1,"Each","","4.02051E+17","Complete Match","43.907798",-115.647477,"1991","9/30/2020","PSME","D07","7.3","Lucky",55.86,"lbs"
4,"402050921700001000","0402050921700001000","","ID","Plant Trees","N/A",NA,NA,402,"",137,"ACRES","FS",NA,40205,"RJSWENSON","9/24/13 8:22",10602,"RJSWENSON","9/24/13 8:23",10602,"000",NA,"ID","Valley","",1,"",600,"S","12","5.1",5,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","4020538010602",4431,"N/A",40205,"RJSWENSON","9/24/13 8:23",10602,"FSDBA","9/8/22 17:22",10602,"","5/31/2013",137,"5/31/2013",137,"2013-05-31","","","",71,"",2013,2013,2013,"Fire","",NA,NA,"Plant Trees","Y","N","Y","Acres","3260962010602","","RECOVERY","WBBS","",NA,24619,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,905518010602,"0921700001                                                                                          BEAR VALLEY 5                                                                                       040205","NFRR","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",4027425010602,"DF02912072",63.7,63.7,"Lbs","LPK","",9900,9900,"Each","",NA,NA,NA,1,"N","402050921700001000","0402050921700001000","0921700001",4,"","DF02912072",2013,"2013-05-31","2013-05-31","63.7","2013-05-31","LPK",1,"Each","","402050921700001000","Complete Match","43.907798",-115.647477,"1991","9/30/2020","PSME","D07","7.3","Lucky",55.86,"lbs"
4,"402050922200001000","0402050922200001000","","ID","Plant Trees","N/A",NA,NA,402,"",249,"ACRES","FS",NA,40205,"RJSWENSON","9/18/13 0:34",10602,"RJSWENSON","9/18/13 0:35",10602,"000",NA,"ID","Valley","",NA,"",600,"","","",5,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","4027933010602",4431,"N/A",40205,"RJSWENSON","9/25/13 12:29",10602,"FSDBA","9/8/22 17:22",10602,"","5/28/2013",249,"5/30/2013",249,"2013-05-30","","","",71,"",2013,2013,2013,"Fire","",NA,NA,"Plant Trees","Y","N","Y","Acres","3260962010602","","RECOVERY","WBBS","",NA,24619,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,903084010602,"0922200001                                                                                          BEAR VALLEY 3                                                                                       040205","NFRR","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",4028008010602,"DF02912072",63.7,63.7,"Lbs","LPK","",17100,17100,"Each","",NA,NA,NA,1,"N","402050922200001000","0402050922200001000","0922200001",4,"","DF02912072",2013,"2013-05-30","2013-05-30","63.7","2013-05-30","LPK",1,"Each","","402050922200001000","Complete Match","43.907798",-115.647477,"1991","9/30/2020","PSME","D07","7.3","Lucky",55.86,"lbs"
4,"402050922200002000","0402050922200002000","","ID","Plant Trees","N/A",NA,NA,402,"",267,"ACRES","FS",NA,40205,"RJSWENSON","9/18/13 17:49",10602,"RJSWENSON","9/25/13 12:09",10602,"000",NA,"ID","Valley","",NA,"",600,"","","",5,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","4009864010602",4431,"N/A",40205,"RJSWENSON","9/18/13 18:45",10602,"FSDBA","9/8/22 17:21",10602,"","6/6/2013",267,"6/6/2013",267,"2013-06-06","","","",71,"",2013,2013,2013,"Fire","",NA,NA,"Plant Trees","Y","N","Y","Acres","3260962010602","","RECOVERY","WBBS","",NA,24619,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,903660010602,"0922200002                                                                                          BEAR VALLEY 4A                                                                                      040205","NFRR","","","","CT",NA,"FIRE","","",NA,NA,"","",NA,"","",NA,"",4009903010602,"DF02912072",63.7,63.7,"Lbs","LPK","",17600,17600,"Each","",NA,NA,NA,1,"N","402050922200002000","0402050922200002000","0922200002",4,"","DF02912072",2013,"2013-06-06","2013-06-06","63.7","2013-06-06","LPK",1,"Each","","402050922200002000","Complete Match","43.907798",-115.647477,"1991","9/30/2020","PSME","D07","7.3","Lucky",55.86,"lbs"
4,"402050922600004000","0402050922600004000","","ID","Plant Trees","N/A",NA,NA,402,"",35,"ACRES","FS",NA,40205,"RJSWENSON","9/17/13 15:16",10602,"RJSWENSON","9/23/13 15:10",10602,"000",NA,"ID","Valley","",NA,"",600,"","","",5,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","4018717010602",4431,"N/A",40205,"RJSWENSON","9/23/13 15:16",10602,"FSDBA","9/8/22 17:22",10602,"","6/5/2013",35,"6/5/2013",35,"2013-06-05","","","",70,"",2013,2013,2013,"Fire","",NA,NA,"Plant Trees","Y","N","Y","Acres","3260962010602","","RECOVERY","WBBS","",NA,24619,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,902935010602,"0922600004                                                                                          COLD 1C                                                                                             040205","NFRR","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",4018877010602,"DF02912072",63.7,63.7,"Lbs","LPK","",2841,2441,"Each","",NA,NA,NA,1,"N","402050922600004000","0402050922600004000","0922600004",4,"","DF02912072",2013,"2013-06-05","2013-06-05","63.7","2013-06-05","LPK",1,"Each","","402050922600004000","Complete Match","43.907798",-115.647477,"1991","9/30/2020","PSME","D07","7.3","Lucky",55.86,"lbs"
4,"402050922600005000","0402050922600005000","","ID","Plant Trees","N/A",NA,NA,402,"",60,"ACRES","FS",NA,40205,"RJSWENSON","9/17/13 14:00",10602,"RJSWENSON","9/17/13 15:05",10602,"000",NA,"ID","Valley","",NA,"",600,"","","",5,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","4004733010602",4431,"N/A",40205,"RJSWENSON","9/17/13 14:15",10602,"FSDBA","9/8/22 17:22",10602,"","6/4/2013",60,"6/4/2013",60,"2013-06-04","","","",71,"",2013,2013,2013,"Fire","",NA,NA,"Plant Trees","Y","N","Y","Acres","3260962010602","","RECOVERY","WBBS","",NA,24619,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,902901010602,"0922600005                                                                                          COLD 8                                                                                              040205","NFRR","","","","CT",NA,"RF","","",NA,NA,"","",NA,"","",NA,"",4019303010602,"DF02912072",63.7,63.7,"Lbs","LPK","",4200,3900,"Each","",NA,NA,2,1,"N","402050922600005000","0402050922600005000","0922600005",4,"","DF02912072",2013,"2013-06-04","2013-06-04","63.7","2013-06-04","LPK",1,"Each","","402050922600005000","Complete Match","43.907798",-115.647477,"1991","9/30/2020","PSME","D07","7.3","Lucky",55.86,"lbs"
4,"4.02032E+17","0402031760400017000","","ID","Plant Trees","N/A",NA,NA,402,"",154,"ACRES","FS",NA,40203,"ALEXANDRAPAGE","6/2/2022 17:33",10602,"ALEXANDRAPAGE","8/29/2022 15:50",10602,"000",NA,"ID","Boise","1ST CONGRESSIONAL DISTRICT OF IDAHO",2,"N",600,"","","",5,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","6.60258E+12",4431,"N/A",40203,"ALEXANDRAPAGE","8/29/2022 15:54",10602,"FSDBA","9/8/2022 17:23",10602,"","5/28/2022",154,"5/28/2022",154,"2022-05-28","","","",140,"",2022,2022,2022,"Fire","PIONEER",2016,NA,"Plant Trees","Y","N","Y","Acres","","","","","",NA,47832,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1.31435e+12,"1760400017                                                                                          BEAVER CREEK REFOR UNIT 08                                                                          040203","RTRT","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",6.60259e+12,"DF02912062",NA,NA,"","LPK","DF02912062",0.6,0.6,"Each","",NA,NA,NA,1,"N","4.02032E+17","0402031760400017000","1760400017",4,"","DF02912062",2022,"2022-05-28","2022-05-28","","2022-05-28","LPK",1,"Each","","4.02032E+17","Complete Match","43.946656",-115.576747,"1991","9/30/2020","PSME","D214","6.2","Lucky",126.32,"lbs"
4,"4.02032E+17","0402031750300013000","","ID","Plant Trees","N/A",NA,NA,402,"",50,"ACRES","FS",NA,40203,"ALEXANDRAPAGE","6/2/2022 9:25",10602,"ALEXANDRAPAGE","8/29/2022 13:56",10602,"000",NA,"ID","Boise","1ST CONGRESSIONAL DISTRICT OF IDAHO",2,"N",600,"","","",5,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","6.60236E+12",4431,"N/A",40203,"ALEXANDRAPAGE","8/29/2022 14:05",10602,"FSDBA","9/8/2022 17:23",10602,"","5/28/2022",50,"5/28/2022",50,"2022-05-28","","","",140,"",2022,2022,2022,"Fire","PIONEER",2016,NA,"Plant Trees","Y","N","Y","Acres","","","","","",NA,47832,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1.31432e+12,"1750300013                                                                                          BEAVER CREEK REFOR UNIT 04                                                                          040203","RTRT","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",6.60238e+12,"DF02912062",NA,NA,"","LPK","DF02912062",0.6,0.6,"Each","",NA,NA,NA,1,"N","4.02032E+17","0402031750300013000","1750300013",4,"","DF02912062",2022,"2022-05-28","2022-05-28","","2022-05-28","LPK",1,"Each","","4.02032E+17","Complete Match","43.946656",-115.576747,"1991","9/30/2020","PSME","D214","6.2","Lucky",126.32,"lbs"
4,"4.02032E+17","0402031760500015000","","ID","Plant Trees","N/A",NA,NA,402,"",337,"ACRES","FS",NA,40203,"ALEXANDRAPAGE","6/2/2022 9:30",10602,"ALEXANDRAPAGE","8/29/2022 14:36",10602,"000",NA,"ID","Boise","1ST CONGRESSIONAL DISTRICT OF IDAHO",2,"N",600,"","","",5,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","6.6024E+12",4431,"N/A",40203,"ALEXANDRAPAGE","8/29/2022 14:36",10602,"FSDBA","9/8/2022 17:23",10602,"","5/28/2022",337,"5/28/2022",337,"2022-05-28","","","",140,"",2022,2022,2022,"Fire","PIONEER",2016,NA,"Plant Trees","Y","N","Y","Acres","","","","","",NA,47832,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1.31432e+12,"1760500015                                                                                          BEAVER CREEK REFOR UNIT 06                                                                          040203","RTRT","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",6.60243e+12,"DF02912062",NA,NA,"","LPK","DF02912062",0.6,0.6,"Each","",NA,NA,NA,1,"N","4.02032E+17","0402031760500015000","1760500015",4,"","DF02912062",2022,"2022-05-28","2022-05-28","","2022-05-28","LPK",1,"Each","","4.02032E+17","Complete Match","43.946656",-115.576747,"1991","9/30/2020","PSME","D214","6.2","Lucky",126.32,"lbs"
4,"4.0203E+17","0402030463200009000","","ID","Plant Trees","N/A",NA,NA,402,"",31,"ACRES","FS",NA,40203,"SCORUM","7/14/2006 16:40",10602,"","",NA,"000",NA,"ID","Elmore","2ND CONGRESSIONAL DISTRICT OF IDAHO",3,"N",600,"","","",5,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","AC1143670010602",4431,"N/A",40203,"SCORUM","7/19/2006 7:50",10602,"FSDBA","9/8/2022 17:15",10602,"","1/10/2004",31,"2/15/2006",31,"2006-05-31","","","",212,"",2004,2006,2006,"","",NA,NA,"Plant Trees","Y","N","Y","Acres","","","","","",NA,1.90103e+12,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,2.66416e+11,"0463200009                                                                                          HOT CR                                                                                              040203","RTRT","AC1143670010602","Y","SILVICULTURE","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",1e+20,"DF02912062",0.2,0.2,"Grams","LPK","PP0297I059",4.4,4.1,"Thousand Seedlings","",1,NA,2,1,"N","4.0203E+17","0402030463200009000","0463200009",4,"","DF02912062",2006,"2006-05-31","2006-05-31","0.2","2006-05-31","LPK",1,"Thousand Seedlings","","4.0203E+17","Complete Match","43.946656",-115.576747,"1991","9/30/2020","PSME","D214","6.2","Lucky",126.32,"lbs"
4,"402030463200009000","0402030463200009000","","ID","Plant Trees","N/A",NA,NA,402,"",31,"ACRES","FS",NA,40203,"SCORUM","7/14/06 16:40",10602,"","",NA,"000",NA,"ID","Elmore","2ND CONGRESSIONAL DISTRICT OF IDAHO",3,"N",600,"","","",5,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","AC1143670010602",4431,"N/A",40203,"SCORUM","7/19/06 7:50",10602,"FSDBA","9/8/22 17:15",10602,"","1/10/2004",31,"2/15/2006",31,"2006-05-31","","","",212,"",2004,2006,2006,"","",NA,NA,"Plant Trees","Y","N","Y","Acres","","","","","",NA,1901031210312,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,266416010602,"0463200009                                                                                          HOT CR                                                                                              040203","RTRT","AC1143670010602","Y","SILVICULTURE","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",1e+20,"DF02912062",0.2,0.2,"Grams","LPK","PP0297I059",4.4,4.1,"Thousand Seedlings","",1,NA,2,1,"N","402030463200009000","0402030463200009000","0463200009",4,"","DF02912062",2006,"2006-05-31","2006-05-31","0.2","2006-05-31","LPK",1,"Thousand Seedlings","","402030463200009000","Complete Match","43.946656",-115.576747,"1991","9/30/2020","PSME","D214","6.2","Lucky",126.32,"lbs"
4,"402031750300013000","0402031750300013000","","ID","Plant Trees","N/A",NA,NA,402,"",50,"ACRES","FS",NA,40203,"ALEXANDRAPAGE","6/2/22 9:25",10602,"ALEXANDRAPAGE","8/29/22 13:56",10602,"000",NA,"ID","Boise","1ST CONGRESSIONAL DISTRICT OF IDAHO",2,"N",600,"","","",5,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","6602361010602",4431,"N/A",40203,"ALEXANDRAPAGE","8/29/22 14:05",10602,"FSDBA","9/8/22 17:23",10602,"","5/28/2022",50,"5/28/2022",50,"2022-05-28","","","",140,"",2022,2022,2022,"Fire","PIONEER",2016,NA,"Plant Trees","Y","N","Y","Acres","","","","","",NA,47832,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1314320010602,"1750300013                                                                                          BEAVER CREEK REFOR UNIT 04                                                                          040203","RTRT","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",6602375010602,"DF02912062",NA,NA,"","LPK","DF02912062",0.6,0.6,"Each","",NA,NA,NA,1,"N","402031750300013000","0402031750300013000","1750300013",4,"","DF02912062",2022,"2022-05-28","2022-05-28","","2022-05-28","LPK",1,"Each","","402031750300013000","Complete Match","43.946656",-115.576747,"1991","9/30/2020","PSME","D214","6.2","Lucky",126.32,"lbs"
4,"402031760400017000","0402031760400017000","","ID","Plant Trees","N/A",NA,NA,402,"",154,"ACRES","FS",NA,40203,"ALEXANDRAPAGE","6/2/22 17:33",10602,"ALEXANDRAPAGE","8/29/22 15:50",10602,"000",NA,"ID","Boise","1ST CONGRESSIONAL DISTRICT OF IDAHO",2,"N",600,"","","",5,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","6602581010602",4431,"N/A",40203,"ALEXANDRAPAGE","8/29/22 15:54",10602,"FSDBA","9/8/22 17:23",10602,"","5/28/2022",154,"5/28/2022",154,"2022-05-28","","","",140,"",2022,2022,2022,"Fire","PIONEER",2016,NA,"Plant Trees","Y","N","Y","Acres","","","","","",NA,47832,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1314349010602,"1760400017                                                                                          BEAVER CREEK REFOR UNIT 08                                                                          040203","RTRT","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",6602587010602,"DF02912062",NA,NA,"","LPK","DF02912062",0.6,0.6,"Each","",NA,NA,NA,1,"N","402031760400017000","0402031760400017000","1760400017",4,"","DF02912062",2022,"2022-05-28","2022-05-28","","2022-05-28","LPK",1,"Each","","402031760400017000","Complete Match","43.946656",-115.576747,"1991","9/30/2020","PSME","D214","6.2","Lucky",126.32,"lbs"
