"Region","SUID_sd2","ID","SppCode","STATE_ABBR","ACTIVITY","LOCAL_QUALIFIER","nPlanted","nSurvived","PROC_FOREST","REMARKS","NBR_OF_UNITS","UOM","OWNERSHIP","ELEVATION","SU_SECURITY_ID","SU_CREATED_BY","SU_CREATED_DATE","SU_CREATED_IN_INSTANCE","SU_MODIFIED_BY","SU_MODIFIED_DATE","SU_MODIFIED_IN_INSTANCE","SUBUNIT","WATERSHED_CODE","STATE_ABBR.1","COUNTY_NAME","CONG_DIST_NAME","FIREREGIME","ISWUI","LAND_SUITABILITY_CLASS_CODE","REFORESTATION_STATUS_CODE","MGT_AREA_CODE","MGT_PRESCRIPTION_CODE","PRODUCTIVITY_CLASS_CODE","FEATURE_TYPE","SLOPE","ASPECT","LEGAL_LOCATION","ACT_OBJ_CLASS","ACT_OBJ_TECH","ACT_OBJ_NAME","EVENT_CN","ACTIVITY_CODE","LOCAL_QUALIFIER.1","ACT_SECURITY_ID","ACT_CREATED_BY","ACT_CREATED_DATE","ACT_CREATED_IN_INSTANCE","ACT_MODIFIED_BY","ACT_MODIFIED_DATE","ACT_MODIFIED_IN_INSTANCE","TREATMENT_NAME","DATE_PLANNED","NBR_UNITS_PLANNED","DATE_ACCOMPLISHED","NBR_UNITS_ACCOMPLISHED","DATE_COMPLETED","BIOMASS_UTILIZATION","CWPP","UNIT_ID","COST_PER_UOM","ACTIVITY_REMARKS","FISCAL_YEAR_PLANNED","FISCAL_YEAR_ACCOMPLISHED","FISCAL_YEAR_COMPLETED","CAUSAL_AGENT","EVENT_NAME","EVENT_YEAR","EXAM_NBR","ACTIVITY.1","TRACS_SILVA","NEEDS_ADJUSTMENT","REQ_CAUSAL_AGENT","ACTIVITY_UOM","IMPLEMENTATION_PROJECT_CN","IMPLEMENTATION_PROJECT_NBR","IMPLEMENTATION_PROJECT","IMPL_PROJECT_TYPE","SALE_CATEGORY","SALE_CN","NEPA_PROJECT_CN","PRI_FUNDING_EVENT_CN","PRIMARY_FUND","FUND_CODE","BASE_YEAR","PERCENT_FUNDED","FUND_NAME","FUND_ABBR","METHOD_CODE","EQUIPMENT_CODE","FUELS_FLAG","INVAS_FLAG","SILVI_FLAG","OTHER_FLAG","FUELS_KP_AREA","SUID_CN","AU_ID_NAME_ORG","FUND_CODES","PRI_BEN_RESOUCE_EVENT_CN","PRIMARY_RESOURCE","RESOURCE_CODE","WORKFORCE_CODES","KV_NBR_UNITS_FUNDED","PURPOSE_CODE","SCI_SPECIES_CODE","SCI_SPECIES_TYPE_CODE","NBR_PLANTED_TREES_STAKED","NBR_STAKED_TREES_SURVIVING","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","SURV_COMMENTS","CN","SEEDLOT","SEED_PLANNED_NBR_UNITS","SEED_ACTUAL_NBR_UNITS","SEED_UOM","NURSERY_CODE","SEEDLING_LOT_ID","SEEDLING_PLANNED_NBR_UNITS","SEEDLING_ACTUAL_NBR_UNITS","SEEDLING_UOM","SEED_BREEDING_ZONE","AGE_CLASS_SEED_BED","AGE_CLASS_TRANSPLANT","SEEDLING_STOCK_TYPE_CODE","SEED_SOURCE_CODE","ASST_MIGRATION","SUID_sd2.1","ID.1","FACTS_ID","Region.1","SppCode.1","Seedlot","Year_COMPLETED","FirstPlantingDate","LastPlantingDate","SeedlingActualUnits","PlantingDate","NurseryCode","SEED_SOURCE_CODE.1","SeedlingUOM","Seedzone","SUID_OG","Matched_Substring","SeedLAT","SeedLONG","DateSeedCollected","DateSeedTest","SeedlotSpp","SeedlotZone","Elev_SeedCollection","Nursery","SeedStock2023","SeedStockUnits"
4,"402040041010374000","0402040041010374001","","ID","Plant Trees","N/A",NA,NA,402,"West Mtn. North #28  ISW 2007

H.T.  526",6,"ACRES","FS",NA,40204,"KEITHWILSON","9/24/15 8:09",10602,"RWENNBERG","9/27/15 10:25",10602,"001",170501230501,"ID","Valley","1ST CONGRESSIONAL DISTRICT OF IDAHO",3,"N",640,"","18","5.1",3,"A",NA,"","16N 2E  Sec. 2, 3","EVENTS","ORACLE","SILVICULTURE","4678982010602",4431,"N/A",40204,"KEITHWILSON","9/24/15 8:16",10602,"FSDBA","9/8/22 17:22",10602,"","9/15/2014",6,"5/6/2015",6,"2015-05-07","","","",119,"",2014,2015,2015,"Harvest","",NA,NA,"Plant Trees","Y","N","Y","Acres","3260958010602","","RECOVERY","WBBS","C",29010312,13364,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,999989010602,"0041010374                                                                                          WEST MTN. NORTH                                                                                     040204","RTRT","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",4731210010602,"PP0298D060",0,0.16,"Lbs","LPK","PP0298D060",74,74,"Trees per Acre","BTIP",1,NA,2,1,"N","402040041010374000","0402040041010374001","0041010374",4,"","PP0298D060",2015,"2015-05-07","2015-05-07","0.16","2015-05-07","LPK",1,"Trees per Acre","BTIP","402040041010374000","Complete Match","43.928793",-115.506812,"1998","6/2/2011","PIPO","P214","6","Lucky",0.38,"lbs"
4,"041403SBALDMTN01001","041403SBALDMTN01001","","ID","Fill-in or Replant Trees","N/A",NA,NA,414,"",24,"ACRES","FS",7000,41403,"SCOTTWAGNER2","10/27/2020 7:38",10602,"","",NA,"001",NA,"ID","Blaine","",NA,"",637,"","","",4,"A",45,"E","","EVENTS","ORACLE","SILVICULTURE","6.17216E+12",4432,"N/A",41403,"SCOTTWAGNER2","10/20/2020 16:19",10602,"FSDBA","9/8/2022 17:22",10602,"planting ponderosa pine","5/1/2020",24,"5/23/2020",24,"2020-05-23","","","",275,"",2020,2020,2020,"Insect or disease","",NA,NA,"Fill-in or Replant Trees","Y","N","Y","Acres","","","","","",NA,38821,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1.25611e+12,"SBALDMTN01                                                                                          BALD MOUNTAIN REFORESTATION                                                                         041403","CONT","","","","FA",NA,"","","",NA,NA,"","",NA,"","",NA,"",6.17925e+12,"PP02170460",NA,NA,"","LPK","",3000,3000,"Each","",NA,NA,2,1,"N","041403SBALDMTN01001","041403SBALDMTN01001","SBALDMTN01",4,"","PP02170460",2020,"2020-05-23","2020-05-23","","2020-05-23","LPK",1,"Each","","041403SBALDMTN01001","Complete Match","43.939787",-115.478854,"2017","1/31/2018","PIPO","P07","6","Lucky",21.05,"lbs"
4,"041403SBALDMTN01001","041403SBALDMTN01001","","ID","Fill-in or Replant Trees","N/A",NA,NA,414,"",24,"ACRES","FS",7000,41403,"SCOTTWAGNER2","10/27/20 7:38",10602,"","",NA,"001",NA,"ID","Blaine","",NA,"",637,"","","",4,"A",45,"E","","EVENTS","ORACLE","SILVICULTURE","6172160010602",4432,"N/A",41403,"SCOTTWAGNER2","10/20/20 16:19",10602,"FSDBA","9/8/22 17:22",10602,"planting ponderosa pine","5/1/2020",24,"5/23/2020",24,"2020-05-23","","","",275,"",2020,2020,2020,"Insect or disease","",NA,NA,"Fill-in or Replant Trees","Y","N","Y","Acres","","","","","",NA,38821,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1256107010602,"SBALDMTN01                                                                                          BALD MOUNTAIN REFORESTATION                                                                         041403","CONT","","","","FA",NA,"","","",NA,NA,"","",NA,"","",NA,"",6179249010602,"PP02170460",NA,NA,"","LPK","",3000,3000,"Each","",NA,NA,2,1,"N","041403SBALDMTN01001","041403SBALDMTN01001","SBALDMTN01",4,"","PP02170460",2020,"2020-05-23","2020-05-23","","2020-05-23","LPK",1,"Each","","041403SBALDMTN01001","Complete Match","43.939787",-115.478854,"2017","1/31/2018","PIPO","P07","6","Lucky",21.05,"lbs"
4,"4.02032E+17","0402031760400017000","","ID","Plant Trees","N/A",NA,NA,402,"",154,"ACRES","FS",NA,40203,"ALEXANDRAPAGE","6/2/2022 17:33",10602,"ALEXANDRAPAGE","8/29/2022 15:50",10602,"000",NA,"ID","Boise","1ST CONGRESSIONAL DISTRICT OF IDAHO",2,"N",600,"","","",5,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","6.60258E+12",4431,"N/A",40203,"ALEXANDRAPAGE","8/29/2022 15:54",10602,"FSDBA","9/8/2022 17:23",10602,"","5/28/2022",154,"5/28/2022",154,"2022-05-28","","","",140,"",2022,2022,2022,"Fire","PIONEER",2016,NA,"Plant Trees","Y","N","Y","Acres","","","","","",NA,47832,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1.31435e+12,"1760400017                                                                                          BEAVER CREEK REFOR UNIT 08                                                                          040203","RTRT","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",6.60259e+12,"PP02202443",NA,NA,"","LPK","PP02202443",0.6,0.6,"Each","",NA,NA,NA,1,"N","4.02032E+17","0402031760400017000","1760400017",4,"","PP02202443",2022,"2022-05-28","2022-05-28","","2022-05-28","LPK",1,"Each","","4.02032E+17","Complete Match","44.09498",-115.476049,"2020","1/11/2021","PIPO","7","4.3","Lucky",54.96,"lbs"
4,"4.02032E+17","0402031750300011000","","ID","Plant Trees","N/A",NA,NA,402,"",10,"ACRES","FS",NA,40203,"ALEXANDRAPAGE","6/2/2022 9:22",10602,"ALEXANDRAPAGE","8/29/2022 13:17",10602,"000",NA,"ID","Boise","1ST CONGRESSIONAL DISTRICT OF IDAHO",2,"N",500,"","","",5,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","6.60231E+12",4431,"N/A",40203,"ALEXANDRAPAGE","8/29/2022 13:38",10602,"FSDBA","9/8/2022 17:22",10602,"","5/28/2022",10,"5/28/2022",10,"2022-05-28","","","",140,"",2022,2022,2022,"Fire","PIONEER",2016,NA,"Plant Trees","Y","N","Y","Acres","","","","","",NA,47832,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1.31432e+12,"1750300011                                                                                          BEAVER CREEK REFOR UNIT 02                                                                          040203","CWFS","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",6.60231e+12,"PP02202443",NA,NA,"","LPK","PP02202443",0.6,0.6,"Each","",NA,NA,NA,1,"N","4.02032E+17","0402031750300011000","1750300011",4,"","PP02202443",2022,"2022-05-28","2022-05-28","","2022-05-28","LPK",1,"Each","","4.02032E+17","Complete Match","44.09498",-115.476049,"2020","1/11/2021","PIPO","7","4.3","Lucky",54.96,"lbs"
4,"4.02032E+17","0402031760500015000","","ID","Plant Trees","N/A",NA,NA,402,"",337,"ACRES","FS",NA,40203,"ALEXANDRAPAGE","6/2/2022 9:30",10602,"ALEXANDRAPAGE","8/29/2022 14:36",10602,"000",NA,"ID","Boise","1ST CONGRESSIONAL DISTRICT OF IDAHO",2,"N",600,"","","",5,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","6.6024E+12",4431,"N/A",40203,"ALEXANDRAPAGE","8/29/2022 14:36",10602,"FSDBA","9/8/2022 17:23",10602,"","5/28/2022",337,"5/28/2022",337,"2022-05-28","","","",140,"",2022,2022,2022,"Fire","PIONEER",2016,NA,"Plant Trees","Y","N","Y","Acres","","","","","",NA,47832,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1.31432e+12,"1760500015                                                                                          BEAVER CREEK REFOR UNIT 06                                                                          040203","RTRT","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",6.60242e+12,"PP02202443",NA,NA,"","LPK","PP02202443",0.6,0.6,"Each","",NA,NA,NA,1,"N","4.02032E+17","0402031760500015000","1760500015",4,"","PP02202443",2022,"2022-05-28","2022-05-28","","2022-05-28","LPK",1,"Each","","4.02032E+17","Complete Match","44.09498",-115.476049,"2020","1/11/2021","PIPO","7","4.3","Lucky",54.96,"lbs"
4,"4.02032E+17","0402031760400018000","","ID","Plant Trees","N/A",NA,NA,402,"",58,"ACRES","FS",NA,40203,"ALEXANDRAPAGE","6/2/2022 17:34",10602,"ALEXANDRAPAGE","9/1/2022 14:12",10602,"000",NA,"ID","Boise","",2,"N",600,"","","",5,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","6.60583E+12",4431,"N/A",40203,"ALEXANDRAPAGE","9/1/2022 14:16",10602,"FSDBA","9/8/2022 17:22",10602,"","5/28/2022",58,"5/28/2022",58,"2022-05-28","","","",140,"",2022,2022,2022,"Fire","PIONEER",2016,NA,"Plant Trees","Y","N","Y","Acres","","","","","",NA,47832,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1.31435e+12,"1760400018                                                                                          BEAVER CREEK REFOR UNIT 09                                                                          040203","RTRT","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",6.60584e+12,"PP02202443",NA,NA,"","LPK","PP02202443",0.6,0.6,"Each","",NA,NA,NA,1,"N","4.02032E+17","0402031760400018000","1760400018",4,"","PP02202443",2022,"2022-05-28","2022-05-28","","2022-05-28","LPK",1,"Each","","4.02032E+17","Complete Match","44.09498",-115.476049,"2020","1/11/2021","PIPO","7","4.3","Lucky",54.96,"lbs"
4,"4.02032E+17","0402031760400024000","","ID","Plant Trees","N/A",NA,NA,402,"",40,"ACRES","FS",NA,40203,"ALEXANDRAPAGE","6/7/2022 9:03",10602,"ALEXANDRAPAGE","9/1/2022 15:16",10602,"000",NA,"ID","Boise","1ST CONGRESSIONAL DISTRICT OF IDAHO",2,"N",600,"","","",5,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","6.60601E+12",4431,"N/A",40203,"ALEXANDRAPAGE","9/1/2022 16:07",10602,"FSDBA","9/8/2022 17:22",10602,"","5/28/2022",40,"5/28/2022",40,"2022-05-28","","","",140,"",2022,2022,2022,"Fire","PIONEER",2016,NA,"Plant Trees","Y","N","Y","Acres","","","","","",NA,47832,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1.31449e+12,"1760400024                                                                                          BEAVER CREEK REFOR UNIT 15                                                                          040203","CWFS","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",6.60606e+12,"PP02202443",NA,NA,"","LPK","PP02202443",0.6,0.6,"Each","",NA,NA,NA,1,"N","4.02032E+17","0402031760400024000","1760400024",4,"","PP02202443",2022,"2022-05-28","2022-05-28","","2022-05-28","LPK",1,"Each","","4.02032E+17","Complete Match","44.09498",-115.476049,"2020","1/11/2021","PIPO","7","4.3","Lucky",54.96,"lbs"
4,"402031750300011000","0402031750300011000","","ID","Plant Trees","N/A",NA,NA,402,"",10,"ACRES","FS",NA,40203,"ALEXANDRAPAGE","6/2/22 9:22",10602,"ALEXANDRAPAGE","8/29/22 13:17",10602,"000",NA,"ID","Boise","1ST CONGRESSIONAL DISTRICT OF IDAHO",2,"N",500,"","","",5,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","6602310010602",4431,"N/A",40203,"ALEXANDRAPAGE","8/29/22 13:38",10602,"FSDBA","9/8/22 17:22",10602,"","5/28/2022",10,"5/28/2022",10,"2022-05-28","","","",140,"",2022,2022,2022,"Fire","PIONEER",2016,NA,"Plant Trees","Y","N","Y","Acres","","","","","",NA,47832,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1314318010602,"1750300011                                                                                          BEAVER CREEK REFOR UNIT 02                                                                          040203","CWFS","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",6602313010602,"PP02202443",NA,NA,"","LPK","PP02202443",0.6,0.6,"Each","",NA,NA,NA,1,"N","402031750300011000","0402031750300011000","1750300011",4,"","PP02202443",2022,"2022-05-28","2022-05-28","","2022-05-28","LPK",1,"Each","","402031750300011000","Complete Match","44.09498",-115.476049,"2020","1/11/2021","PIPO","7","4.3","Lucky",54.96,"lbs"
4,"402031760400017000","0402031760400017000","","ID","Plant Trees","N/A",NA,NA,402,"",154,"ACRES","FS",NA,40203,"ALEXANDRAPAGE","6/2/22 17:33",10602,"ALEXANDRAPAGE","8/29/22 15:50",10602,"000",NA,"ID","Boise","1ST CONGRESSIONAL DISTRICT OF IDAHO",2,"N",600,"","","",5,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","6602581010602",4431,"N/A",40203,"ALEXANDRAPAGE","8/29/22 15:54",10602,"FSDBA","9/8/22 17:23",10602,"","5/28/2022",154,"5/28/2022",154,"2022-05-28","","","",140,"",2022,2022,2022,"Fire","PIONEER",2016,NA,"Plant Trees","Y","N","Y","Acres","","","","","",NA,47832,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1314349010602,"1760400017                                                                                          BEAVER CREEK REFOR UNIT 08                                                                          040203","RTRT","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",6602585010602,"PP02202443",NA,NA,"","LPK","PP02202443",0.6,0.6,"Each","",NA,NA,NA,1,"N","402031760400017000","0402031760400017000","1760400017",4,"","PP02202443",2022,"2022-05-28","2022-05-28","","2022-05-28","LPK",1,"Each","","402031760400017000","Complete Match","44.09498",-115.476049,"2020","1/11/2021","PIPO","7","4.3","Lucky",54.96,"lbs"
4,"402031760400018000","0402031760400018000","","ID","Plant Trees","N/A",NA,NA,402,"",58,"ACRES","FS",NA,40203,"ALEXANDRAPAGE","6/2/22 17:34",10602,"ALEXANDRAPAGE","9/1/22 14:12",10602,"000",NA,"ID","Boise","",2,"N",600,"","","",5,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","6605834010602",4431,"N/A",40203,"ALEXANDRAPAGE","9/1/22 14:16",10602,"FSDBA","9/8/22 17:22",10602,"","5/28/2022",58,"5/28/2022",58,"2022-05-28","","","",140,"",2022,2022,2022,"Fire","PIONEER",2016,NA,"Plant Trees","Y","N","Y","Acres","","","","","",NA,47832,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1314350010602,"1760400018                                                                                          BEAVER CREEK REFOR UNIT 09                                                                          040203","RTRT","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",6605844010602,"PP02202443",NA,NA,"","LPK","PP02202443",0.6,0.6,"Each","",NA,NA,NA,1,"N","402031760400018000","0402031760400018000","1760400018",4,"","PP02202443",2022,"2022-05-28","2022-05-28","","2022-05-28","LPK",1,"Each","","402031760400018000","Complete Match","44.09498",-115.476049,"2020","1/11/2021","PIPO","7","4.3","Lucky",54.96,"lbs"
4,"402031760400024000","0402031760400024000","","ID","Plant Trees","N/A",NA,NA,402,"",40,"ACRES","FS",NA,40203,"ALEXANDRAPAGE","6/7/22 9:03",10602,"ALEXANDRAPAGE","9/1/22 15:16",10602,"000",NA,"ID","Boise","1ST CONGRESSIONAL DISTRICT OF IDAHO",2,"N",600,"","","",5,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","6606010010602",4431,"N/A",40203,"ALEXANDRAPAGE","9/1/22 16:07",10602,"FSDBA","9/8/22 17:22",10602,"","5/28/2022",40,"5/28/2022",40,"2022-05-28","","","",140,"",2022,2022,2022,"Fire","PIONEER",2016,NA,"Plant Trees","Y","N","Y","Acres","","","","","",NA,47832,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1314494010602,"1760400024                                                                                          BEAVER CREEK REFOR UNIT 15                                                                          040203","CWFS","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",6606061010602,"PP02202443",NA,NA,"","LPK","PP02202443",0.6,0.6,"Each","",NA,NA,NA,1,"N","402031760400024000","0402031760400024000","1760400024",4,"","PP02202443",2022,"2022-05-28","2022-05-28","","2022-05-28","LPK",1,"Each","","402031760400024000","Complete Match","44.09498",-115.476049,"2020","1/11/2021","PIPO","7","4.3","Lucky",54.96,"lbs"
4,"402031760500015000","0402031760500015000","","ID","Plant Trees","N/A",NA,NA,402,"",337,"ACRES","FS",NA,40203,"ALEXANDRAPAGE","6/2/22 9:30",10602,"ALEXANDRAPAGE","8/29/22 14:36",10602,"000",NA,"ID","Boise","1ST CONGRESSIONAL DISTRICT OF IDAHO",2,"N",600,"","","",5,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","6602400010602",4431,"N/A",40203,"ALEXANDRAPAGE","8/29/22 14:36",10602,"FSDBA","9/8/22 17:23",10602,"","5/28/2022",337,"5/28/2022",337,"2022-05-28","","","",140,"",2022,2022,2022,"Fire","PIONEER",2016,NA,"Plant Trees","Y","N","Y","Acres","","","","","",NA,47832,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1314322010602,"1760500015                                                                                          BEAVER CREEK REFOR UNIT 06                                                                          040203","RTRT","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",6602419010602,"PP02202443",NA,NA,"","LPK","PP02202443",0.6,0.6,"Each","",NA,NA,NA,1,"N","402031760500015000","0402031760500015000","1760500015",4,"","PP02202443",2022,"2022-05-28","2022-05-28","","2022-05-28","LPK",1,"Each","","402031760500015000","Complete Match","44.09498",-115.476049,"2020","1/11/2021","PIPO","7","4.3","Lucky",54.96,"lbs"
4,"4.1005E+17","0410050051534010000","","UT","Plant Trees","N/A",NA,NA,410,"",112,"ACRES","FS",NA,41005,"GMONTGOMERY","9/26/14 16:29",10602,"GMONTGOMERY","9/26/14 16:29",10602,"000",NA,"UT","San Juan","3RD CONGRESSIONAL DISTRICT OF UTAH",1,"Y",500,"","","",6,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","4351459010602",4431,"N/A",41005,"GMONTGOMERY","9/26/14 16:39",10602,"FSDBA","9/8/22 17:22",10602,"Nizhoni Fire Plant","10/1/2013",112,"4/14/2014",112,"2014-05-02","","","",306,"",2014,2014,2014,"Fire","NIZHONI FIRE",2002,NA,"Plant Trees","Y","N","Y","Acres","3250517010602","","RECOVERY","WBBS","",NA,32686,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,954367010602,"0051534010                                                                                          NIZHONI FIRE                                                                                        041005","RTRT","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",4351562010602,"PP10121075",NA,NA,"","LPK","",400,400,"Trees per Acre","",NA,NA,2,1,"N","4.1005E+17","0410050051534010000","0051534010",4,"","PP10121075",2014,"2014-05-02","2014-05-02","","2014-05-02","LPK",1,"Trees per Acre","","4.1005E+17","Complete Match","37.75",-109.6,"2012","8/11/2017","PIPO","","7.5","Lucky",5.03,"lbs"
4,"041005005153A004000","041005005153A004000","PIPO","UT","Plantation Survival Survey","1ST YEAR SURVEY",47,43,410,"",13,"ACRES","FS",NA,41005,"BMATTOX","1/31/17 15:44",10602,"RBIGELOW","10/25/17 14:30",10602,"000",NA,"UT","San Juan","3RD CONGRESSIONAL DISTRICT OF UTAH",3,"Y",500,"","","",6,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","5339039010602",4342,"1ST YEAR SURVEY",41005,"ONORTON","2/22/17 12:14",10602,"FSDBA","12/18/22 7:55",10602,"","10/30/2017",13,"10/30/2017",13,"2017-10-30","","","1.7",5,"",2018,2018,2018,"","",NA,NA,"Plantation Survival Survey","Y","N","N","Acres","","","","","",NA,251010602,NA,NA,NA,NA,NA,NA,NA,931,0,"",NA,"Y","Y",NA,1067770010602,"005153A004                                                                                          NIZHONI WF                                                                                          041005","RTRT","","","","FA",NA,"","PIPO","P",47,43,"SWSCHWARTZ","9/13/18 15:04",10602,"","",NA,"Plots 7,8,9,10",5377055010602,"PP10121075",280,363,"Lbs","LPK","PP10121075",450,450,"Trees per Acre","",1,NA,2,1,"N","041005005153A004000","041005005153A004000","005153A004",4,"PIPO","PP10121075",2017,"2017-05-07","2017-05-07","363","2017-05-07","LPK",1,"Trees per Acre","","041005005153A004000","Complete Match","37.75",-109.6,"2012","8/11/2017","PIPO","","7.5","Lucky",5.03,"lbs"
4,"041005005153A005000","041005005153A005000","","UT","Plant Trees","N/A",NA,NA,410,"",41,"ACRES","FS",NA,41005,"MSCOTTORN","3/6/17 11:21",10602,"MSCOTTORN","3/6/17 11:48",10602,"000",NA,"UT","San Juan","3RD CONGRESSIONAL DISTRICT OF UTAH",3,"Y",500,"","","",6,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","5344181010602",4431,"N/A",41005,"MSCOTTORN","3/6/17 11:29",10602,"FSDBA","9/8/22 17:22",10602,"","4/30/2017",41,"5/7/2017",41,"2017-05-07","","","1.2",499,"",2017,2017,2017,"Fire","",2002,NA,"Plant Trees","Y","N","Y","Acres","","","","","",NA,251010602,NA,NA,NA,NA,NA,NA,NA,100,106,"",NA,"Y","Y",NA,1070428010602,"005153A005                                                                                          NIZHONI WF                                                                                          041005","RTRT","","","","CT",NA,"","","",NA,NA,"","",NA,"","",NA,"",5377070010602,"PP10121075",NA,NA,"Lbs","LPK","PP10121075",330,330,"Trees per Acre","",1,NA,2,1,"N","041005005153A005000","041005005153A005000","005153A005",4,"","PP10121075",2017,"2017-05-07","2017-05-07","","2017-05-07","LPK",1,"Trees per Acre","","041005005153A005000","Complete Match","37.75",-109.6,"2012","8/11/2017","PIPO","","7.5","Lucky",5.03,"lbs"
4,"4.1005E+17","0410050051534005000","PIPO","UT","Plantation Survival Survey","1ST YEAR SURVEY",52,44,410,"",25,"ACRES","FS",NA,41005,"GMONTGOMERY","9/28/13 10:52",10602,"SWSCHWARTZ","5/30/18 16:38",10602,"000",NA,"UT","San Juan","3RD CONGRESSIONAL DISTRICT OF UTAH",1,"Y",500,"","","",6,"A",NA,"","","EVENTS","ORACLE","SILVICULTURE","5339107010602",4342,"1ST YEAR SURVEY",41005,"MSCOTTORN","2/22/17 13:20",10602,"FSDBA","12/18/22 7:55",10602,"","10/30/2017",25,"10/30/2017",25,"2017-10-30","","","1.1",5,"",2018,2018,2018,"","",NA,NA,"Plantation Survival Survey","Y","N","N","Acres","","","","","",NA,251010602,NA,NA,NA,NA,NA,NA,NA,931,0,"",NA,"Y","Y",NA,909013010602,"0051534005                                                                                          NIZHONI WF                                                                                          041005","RTRT","","","","FA",NA,"","PIPO","P",52,44,"SWSCHWARTZ","9/11/18 16:57",10602,"SWSCHWARTZ","9/13/18 14:50",10602,"Plots 1,2,3,22,23",5377097010602,"PP10121075",280,363,"Lbs","LPK","PP10121075",450,450,"Trees per Acre","",1,NA,2,1,"N","4.1005E+17","0410050051534005000","0051534005",4,"PIPO","PP10121075",2017,"2017-05-07","2017-05-07","363","2017-05-07","LPK",1,"Trees per Acre","","4.1005E+17","Complete Match","37.75",-109.6,"2012","8/11/2017","PIPO","","7.5","Lucky",5.03,"lbs"
