"Region","ID","Species","State","ACTIVITY","LOCAL_QUALIFIER","nPlanted","nSurvived","Seedlot","Year_COMPLETED","FirstPlantingDate","LastPlantingDate","Nursery","SeedStock2023","SeedStockUnits","SeedLAT","SeedLONG","Elevation_PlantingLoc","PlantedElevation","SeedElevation"
"1","011201A240300414000","PIPO",NA,NA,NA,100,NA,"PP76197612",NA,NA,NA,"CDA",11089,"lbs",46.72312,-109.95804,1566.65,1566.65,1636.16
"1","011204A220100167000","PIPO",NA,NA,NA,50,NA,"PP7739",NA,NA,NA,"CDA",9253,"lbs",46.95676,-112.65394,1592.47,1592.47,1395.97
"1","011204A220100168000","PIPO",NA,NA,NA,50,NA,"PP7739",NA,NA,NA,"CDA",9253,"lbs",46.95676,-112.65394,1567.94,1567.94,1395.97
"1","011008A040100003002","PIPO",NA,NA,NA,36,NA,"PP7741177708",NA,NA,NA,"CDA",8310,"lbs",46.988388,-114.571926,1429.19,1429.19,1009.67
"1","011608A050500019001","PIPO",NA,NA,NA,50,NA,"PP7752",NA,NA,NA,"CDA",7802,"lbs",47.15615,-114.91935,1034.71,1034.71,1035.03
"1","010303A060100303000","PIPO",NA,NA,NA,34,NA,"PP75077529",NA,NA,NA,"CDA",7802,"lbs",47.15615,-114.91935,1752.63,1752.63,1035.03
"1","011407A270700025000","PIPO",NA,NA,NA,15,NA,"PP7420",NA,NA,NA,"CDA",7724,"lbs",47.75337,-115.5352,856.84,856.84,881.1
"1","011407A220600052000","PIPO",NA,NA,NA,25,NA,"PP74207413",NA,NA,NA,"CDA",7724,"lbs",47.75337,-115.5352,1060.9,1060.9,881.1
"1","011708A080600042000","PIPO",NA,NA,NA,50,NA,"PP762573337625",NA,NA,NA,"CDA",7661,"lbs",45.43582,-116.1981,1303.4,1303.4,1584.2
"1","011701A160200082000","PIPO",NA,NA,NA,25,NA,"PP7333",NA,NA,NA,"CDA",7661,"lbs",45.43582,-116.1981,1238.89,1238.89,1584.2
"1","011701A160200083000","PIPO",NA,NA,NA,25,NA,"PP7333",NA,NA,NA,"CDA",7661,"lbs",45.43582,-116.1981,1337.08,1337.08,1584.2
"1","011703A150300087000","PIPO",NA,NA,NA,25,NA,"PP7333",NA,NA,NA,"CDA",7661,"lbs",45.43582,-116.1981,1460.16,1460.16,1584.2
"1","011404A510100323000","PIPO",NA,NA,NA,37,NA,"PP7754",NA,NA,NA,"CDA",7842,"lbs",47.863269,-115.620836,750.93,750.93,726.73
"1","011701A180100096000","PIPO",NA,NA,NA,50,NA,"PP7670",NA,NA,NA,"CDA",8068,"lbs",45.504883,-116.372583,1868.16,1868.16,1657.42
"1","011705A120100177000","PIPO",NA,NA,NA,50,NA,"PP7670",NA,NA,NA,"CDA",8068,"lbs",45.504883,-116.372583,1414.08,1414.08,1657.42
"1","011703A040100035003","PIPO",NA,NA,NA,50,NA,"PP7670",NA,NA,NA,"CDA",8068,"lbs",45.504883,-116.372583,1912.72,1912.72,1657.42
"1","011703A150600100002","PIPO",NA,NA,NA,50,NA,"PP7670",NA,NA,NA,"CDA",8068,"lbs",45.504883,-116.372583,1574.16,1574.16,1657.42
"1","011708A080600042000","PIPO",NA,NA,NA,50,NA,"PP762573337625",NA,NA,NA,"CDA",9356,"lbs",45.721,-115.4937,1303.4,1303.4,1819.98
"1","011703A160100055002","PIPO",NA,NA,NA,25,NA,"PP7625",NA,NA,NA,"CDA",9356,"lbs",45.721,-115.4937,1558.25,1558.25,1819.98
"1","011705A100100100000","PIPO",NA,NA,NA,25,NA,"PP7625",NA,NA,NA,"CDA",9356,"lbs",45.721,-115.4937,1374.08,1374.08,1819.98
"1","011405A110700036000","PIPO",NA,NA,NA,38,NA,"PP7552",NA,NA,NA,"CDA",8900,"lbs",48.436,-115.2029,1344.99,1344.99,1275.29
"1","011405A110700049000","PIPO",NA,NA,NA,50,NA,"PP7552",NA,NA,NA,"CDA",8900,"lbs",48.436,-115.2029,1251.12,1251.12,1275.29
"1","011405A120500066000","PIPO",NA,NA,NA,19,NA,"PP7552",NA,NA,NA,"CDA",8900,"lbs",48.436,-115.2029,1394.96,1394.96,1275.29
"1","011404A510100315000","PIPO",NA,NA,NA,70,NA,"PP7552",NA,NA,NA,"CDA",8900,"lbs",48.436,-115.2029,930.85,930.85,1275.29
"1","011405A110700002000","PIPO",NA,NA,NA,8,NA,"PP7552",NA,NA,NA,"CDA",8900,"lbs",48.436,-115.2029,1257.1,1257.1,1275.29
"1","011401A020100225000","PIPO",NA,NA,NA,50,NA,"PP7552",NA,NA,NA,"CDA",8900,"lbs",48.436,-115.2029,1145.09,1145.09,1275.29
"1","011401A020100271000","PIPO",NA,NA,NA,50,NA,"PP7552",NA,NA,NA,"CDA",8900,"lbs",48.436,-115.2029,933.15,933.15,1275.29
"1","011405A120600060000","PIPO",NA,NA,NA,50,NA,"PP7551",NA,NA,NA,"CDA",7206,"lbs",48.47955,-115.5475,1083.82,1083.82,889.88
"1","011405A180900031000","PIPO",NA,NA,NA,50,NA,"PP7551",NA,NA,NA,"CDA",7206,"lbs",48.47955,-115.5475,994.72,994.72,889.88
"1","011405A240100144000","PIPO",NA,NA,NA,50,NA,"PP7551",NA,NA,NA,"CDA",7206,"lbs",48.47955,-115.5475,759.34,759.34,889.88
"1","011405A110600063000","PIPO",NA,NA,NA,8,NA,"PP7551",NA,NA,NA,"CDA",7206,"lbs",48.47955,-115.5475,915.46,915.46,889.88
"1","011405A110700020000","PIPO",NA,NA,NA,12,NA,"PP7551",NA,NA,NA,"CDA",7206,"lbs",48.47955,-115.5475,926.05,926.05,889.88
"1","011405A120500069000","PIPO",NA,NA,NA,80,NA,"PP7551",NA,NA,NA,"CDA",7206,"lbs",48.47955,-115.5475,892.27,892.27,889.88
"1","011405A120300065000","PIPO",NA,NA,NA,8,NA,"PP7551",NA,NA,NA,"CDA",7206,"lbs",48.47955,-115.5475,1355.53,1355.53,889.88
"1","011405A880400060000","PIPO",NA,NA,NA,50,NA,"PP7551",NA,NA,NA,"CDA",7206,"lbs",48.47955,-115.5475,1149.25,1149.25,889.88
"1","011001A020700089000","PIPO",NA,NA,NA,17,NA,"PP7708",NA,NA,NA,"CDA",8399,"lbs",46.04952,-114.14653,1429.04,1429.04,1436.78
"1","011001A050200063000","PIPO",NA,NA,NA,23,NA,"PP7708",NA,NA,NA,"CDA",8399,"lbs",46.04952,-114.14653,1347.33,1347.33,1436.78
"1","011008A040100003002","PIPO",NA,NA,NA,36,NA,"PP7741177708",NA,NA,NA,"CDA",8399,"lbs",46.04952,-114.14653,1429.19,1429.19,1436.78
"1","010401A900100051000","PIPO",NA,NA,NA,12,NA,"PP756017756015",NA,NA,NA,"CDA",8869,"lbs",48.8327,-115.2331,1159.93,1159.93,818.28
"1","010502A770300019000","PIPO",NA,NA,NA,33,NA,"PP6834",NA,NA,NA,"CDA",8200,"lbs",46.56282,-116.4434,945.02,945.02,924.86
"1","011707A020400151002","PIPO",NA,NA,NA,25,NA,"PP6834",NA,NA,NA,"CDA",8200,"lbs",46.56282,-116.4434,748.09,748.09,924.86
"1","011404A520100216000","PIPO",NA,NA,NA,16,NA,"PP774518",NA,NA,NA,"CDA",6392,"lbs",46.505837,-116.493911,717.78,717.78,362.24
"1","010403A480200042000","PIPO",NA,NA,NA,35,NA,"PP7475756017",NA,NA,NA,"CDA",9398,"lbs",47.12969,-116.5542,1094.2,1094.2,985.64
"1","010404A320200031002","PIPO",NA,NA,NA,10,NA,"PP7404",NA,NA,NA,"CDA",9253,"lbs",47.2305,-115.573,1175.24,1175.24,1054.99
"1","011404A540100154000","PIPO",NA,NA,NA,18,NA,"PP7297K",NA,NA,NA,"CDA",8247,"lbs",47.60793,-116.6418,894.18,894.18,1101.69
"1","011404A520100204000","PIPO",NA,NA,NA,14,NA,"PP7297",NA,NA,NA,"CDA",8247,"lbs",47.60793,-116.6418,724.23,724.23,1101.69
"1","011404A520100216000","PIPO",NA,NA,NA,10,NA,"PP7297",NA,NA,NA,"CDA",8247,"lbs",47.60793,-116.6418,717.78,717.78,1101.69
"1","010401A890300103002","PIPO",NA,NA,NA,3,NA,"PP756018",NA,NA,NA,"CDA",8008,"lbs",48.436164,-116.390842,1174.39,1174.39,826.3
"1","010401A900200092001","PIPO",NA,NA,NA,8,NA,"PP756018",NA,NA,NA,"CDA",8008,"lbs",48.436164,-116.390842,1152.18,1152.18,826.3
"1","010403A750300109000","PIPO",NA,NA,NA,31,NA,"PP756018",NA,NA,NA,"CDA",8008,"lbs",48.436164,-116.390842,1215.57,1215.57,826.3
"1","010403A750300114000","PIPO",NA,NA,NA,37,NA,"PP756018",NA,NA,NA,"CDA",8008,"lbs",48.436164,-116.390842,1268.91,1268.91,826.3
"1","010401A390500087000","PIPO",NA,NA,NA,6,NA,"PP756018",NA,NA,NA,"CDA",8008,"lbs",48.436164,-116.390842,1183.56,1183.56,826.3
"1","010403A160700032001","PIPO",NA,NA,NA,35,NA,"PP756018",NA,NA,NA,"CDA",8008,"lbs",48.436164,-116.390842,1049.84,1049.84,826.3
"1","010401A900200094001","PIPO",NA,NA,NA,6,NA,"PP756018",NA,NA,NA,"CDA",8008,"lbs",48.436164,-116.390842,1310.47,1310.47,826.3
"1","011008A310300090001","PIPO",NA,NA,NA,50,NA,"PP747774807623",NA,NA,NA,"CDA",10102,"lbs",48.747863,-116.207992,1291.64,1291.64,1128.44
"1","010407A320100098001","PIPO",NA,NA,NA,25,NA,"PP7447",NA,NA,NA,"CDA",10000,"lbs",48.84038,-116.2089,1066.97,1066.97,1500.18
"1","010407A530200084000","PIPO",NA,NA,NA,30,NA,"PP7447",NA,NA,NA,"CDA",10000,"lbs",48.84038,-116.2089,1385.64,1385.64,1500.18
"1","011106A020520002000","PSME",NA,NA,NA,25,NA,"DF7671",NA,NA,NA,"CDA",31499,"lbs",45.96235,-111.05522,2237.59,2237.59,1812.46
"1","011106A020720013000","PSME",NA,NA,NA,25,NA,"DF7671760814",NA,NA,NA,"CDA",31499,"lbs",45.96235,-111.05522,2059.29,2059.29,1812.46
"1","011106A020520003000","PSME",NA,NA,NA,25,NA,"DF7671760815",NA,NA,NA,"CDA",31499,"lbs",45.96235,-111.05522,2221.35,2221.35,1812.46
"1","010302A620200315000","PSME",NA,NA,NA,50,NA,"DF7146",NA,NA,NA,"CDA",49303,"lbs",46.50703,-114.1827,1571.9,1571.9,1736.89
"1","010203A180100922001","PSME",NA,NA,NA,50,NA,"DF4865",NA,NA,NA,"CDA",37800,"lbs",44.88984,-111.65,1992.62,1992.62,2159.62
"1","011701A160200083000","PSME",NA,NA,NA,25,NA,"DF2514",NA,NA,NA,"CDA",38300,"lbs",45.53734,-116.3824,1337.08,1337.08,1069.57
"1","011006A280100202000","PSME",NA,NA,NA,13,NA,"DF25782588",NA,NA,NA,"CDA",34401,"lbs",47.97221,-114.0182,1267.97,1267.97,1414.44
"1","011106A020420004000","PSME",NA,NA,NA,25,NA,"DF760816",NA,NA,NA,"CDA",34155,"lbs",48.1034,-114.1054,2306.9,2306.9,909.75
"1","011106A020620006000","PSME",NA,NA,NA,25,NA,"DF760816",NA,NA,NA,"CDA",34155,"lbs",48.1034,-114.1054,2079.2,2079.2,909.75
"1","011106A020620008000","PSME",NA,NA,NA,25,NA,"DF760816",NA,NA,NA,"CDA",34155,"lbs",48.1034,-114.1054,2258.29,2258.29,909.75
"1","011106A020720020000","PSME",NA,NA,NA,25,NA,"DF760816",NA,NA,NA,"CDA",34155,"lbs",48.1034,-114.1054,2067.32,2067.32,909.75
"1","011701A170100051000","PSME",NA,NA,NA,25,NA,"DF4489",NA,NA,NA,"CDA",41503,"lbs",45.99712,-115.4427,1686.78,1686.78,1574.22
"1","010506A150200076000","PSME",NA,NA,NA,26,NA,"DF4489",NA,NA,NA,"CDA",41503,"lbs",45.99712,-115.4427,1691.35,1691.35,1574.22
"1","010506A270700010000","PSME",NA,NA,NA,23,NA,"DF6093",NA,NA,NA,"CDA",37701,"lbs",46.01162,-115.4219,1427.9,1427.9,1484.51
"1","011401A020100278000","PSME",NA,NA,NA,25,NA,"DF2135",NA,NA,NA,"CDA",35800,"lbs",48.76817,-115.0306,1307.35,1307.35,1180.18
"1","011401A140300291000","PSME",NA,NA,NA,12,NA,"DF2658",NA,NA,NA,"CDA",38300,"lbs",48.78261,-115.0742,1279.34,1279.34,1411.69
"1","011401A140300296000","PSME",NA,NA,NA,20,NA,"DF2658",NA,NA,NA,"CDA",38300,"lbs",48.78261,-115.0742,1349.31,1349.31,1411.69
"1","011401A220100101000","PSME",NA,NA,NA,10,NA,"DF2658",NA,NA,NA,"CDA",38300,"lbs",48.78261,-115.0742,1357.46,1357.46,1411.69
"1","011401A330100118000","PSME",NA,NA,NA,5,NA,"DF2658",NA,NA,NA,"CDA",38300,"lbs",48.78261,-115.0742,1494,1494,1411.69
"1","011401A100700054000","PSME",NA,NA,NA,6,NA,"DF7386",NA,NA,NA,"CDA",59370,"lbs",48.78133,-115.5902,1586.18,1586.18,1578.75
"1","010401A790300042000","PSME",NA,NA,NA,1,NA,"DF6496",NA,NA,NA,"CDA",35000,"lbs",47.53535,-116.4067,892.07,892.07,862.56
"1","010401A380200036000","PSME",NA,NA,NA,28,NA,"DF6496",NA,NA,NA,"CDA",35000,"lbs",47.53535,-116.4067,1110.33,1110.33,862.56
"1","010403A750300099000","THPL",NA,NA,NA,7,NA,"WR7733",NA,NA,NA,"CDA",365798,"lbs",47.6233513,-115.8895184,773.49,773.49,844.5
"1","010401A380400047000","THPL",NA,NA,NA,8,NA,"WR7733",NA,NA,NA,"CDA",365798,"lbs",47.6233513,-115.8895184,1267.87,1267.87,844.5
"1","011706A020100217001","PSME","ID","Plant Trees","N/A",NA,NA,"4293",2024,2024-10-12,2024-10-12,"CDA",47801,"lbs",46.53381,-114.9007,1484.61,1484.61,1439.79
"1","011753A020690001000","PSME","ID","Plant Trees","N/A",NA,NA,"4272",2024,2019-10-04,2024-09-30,"CDA",44500,"lbs",46.64985,-115.6303,1707.39,1707.39,1584.81
"3","030102RCPLANT001034","PIPO","AZ","Plant Trees","N/A",NA,NA,"PP01070266",2016,2016-10-14,2016-10-14,"LPK",11.29,"lbs",34.544444,-110.55,2031.92,2031.92,1903.43
"3","0304080000000071021","PIPO","AZ","Plant Trees","N/A",NA,NA,"PP07860082",2017,2017-08-24,2017-08-24,"LPK",1.2,"lbs",35.383,-111.817,2549.56,2549.56,2415.56
"3","0304080000000071021","ABCO","AZ","Plant Trees","N/A",NA,NA,"WF04101084",2017,2017-08-24,2017-08-24,"LPK",2.73,"lbs",34.96687,-111.512306,2549.56,2549.56,2561.8
"2","02SL151000000000000","PIPO","CO",NA,NA,10,NA,"PP1049208309",NA,NA,NA,"Bessey",NA,"nSeeds",40.20821,-105.52396,2546.23,2546.23,2548.41
"2","02SL151000000000000","PIPO","CO",NA,NA,10,NA,"PP1049208309",NA,NA,NA,"Bessey",NA,"nSeeds",40.20821,-105.52396,2482.16,2482.16,2548.41
"2","02SL151000000000000","PIPO","CO",NA,NA,10,NA,"PP1049208309",NA,NA,NA,"Bessey",NA,"nSeeds",40.20821,-105.52396,2542.84,2542.84,2548.41
"2","02SL151000000000000","PIPO","CO",NA,NA,10,NA,"PP1049208309",NA,NA,NA,"Bessey",NA,"nSeeds",40.20821,-105.52396,2540.8,2540.8,2548.41
"2","02SL151000000000000","PIPO","CO",NA,NA,10,NA,"PP1049208309",NA,NA,NA,"Bessey",NA,"nSeeds",40.20821,-105.52396,2526.96,2526.96,2548.41
"2","02SL151000000000000","PIPO","CO",NA,NA,10,NA,"PP1049208309",NA,NA,NA,"Bessey",NA,"nSeeds",40.20821,-105.52396,2543.29,2543.29,2548.41
"2","02SL151000000000000","PIPO","CO",NA,NA,10,NA,"PP1049208309",NA,NA,NA,"Bessey",NA,"nSeeds",40.20821,-105.52396,2534.35,2534.35,2548.41
"2","02SL151000000000000","PIPO","CO",NA,NA,10,NA,"PP1049208309",NA,NA,NA,"Bessey",NA,"nSeeds",40.20821,-105.52396,2546.01,2546.01,2548.41
"2","02SL151000000000000","PIPO","CO",NA,NA,10,NA,"PP1049208309",NA,NA,NA,"Bessey",NA,"nSeeds",40.20821,-105.52396,2539.92,2539.92,2548.41
"2","02SL151000000000000","PIPO","CO",NA,NA,10,NA,"PP1049208309",NA,NA,NA,"Bessey",NA,"nSeeds",40.20821,-105.52396,2532.46,2532.46,2548.41
"2","02SL151000000000000","PSME","CO",NA,NA,10,NA,"DF104920840821",NA,NA,NA,"Bessey",NA,"nSeeds",40.169818,-105.472258,2546.78,2546.78,2559.39
"2","02SL151000000000000","PSME","CO",NA,NA,10,NA,"DF104920840821",NA,NA,NA,"Bessey",NA,"nSeeds",40.169818,-105.472258,2544.82,2544.82,2559.39
"2","02SL151000000000000","PSME","CO",NA,NA,10,NA,"DF104920840821",NA,NA,NA,"Bessey",NA,"nSeeds",40.169818,-105.472258,2547.84,2547.84,2559.39
"2","02SL151000000000000","PSME","CO",NA,NA,10,NA,"DF104920840821",NA,NA,NA,"Bessey",NA,"nSeeds",40.169818,-105.472258,2535.95,2535.95,2559.39
"2","02SL151000000000000","PSME","CO",NA,NA,10,NA,"DF104920840821",NA,NA,NA,"Bessey",NA,"nSeeds",40.169818,-105.472258,2538.49,2538.49,2559.39
"2","02SL151000000000000","PSME","CO",NA,NA,10,NA,"DF104920840821",NA,NA,NA,"Bessey",NA,"nSeeds",40.169818,-105.472258,2543.5,2543.5,2559.39
"2","02SL151000000000000","PSME","CO",NA,NA,10,NA,"DF104920840821",NA,NA,NA,"Bessey",NA,"nSeeds",40.169818,-105.472258,2546.18,2546.18,2559.39
"2","02SL151000000000000","PSME","CO",NA,NA,10,NA,"DF104920840821",NA,NA,NA,"Bessey",NA,"nSeeds",40.169818,-105.472258,2533.71,2533.71,2559.39
"2","02SL151000000000000","PSME","CO",NA,NA,10,NA,"DF104920840821",NA,NA,NA,"Bessey",NA,"nSeeds",40.169818,-105.472258,2538.71,2538.71,2559.39
"2","02SL151000000000000","PSME","CO",NA,NA,10,NA,"DF104920840821",NA,NA,NA,"Bessey",NA,"nSeeds",40.169818,-105.472258,2538.61,2538.61,2559.39
"2","0204054704011011008","PIPO","CO",NA,NA,100,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2435.84,2435.84,2517.81
"2","0204054704011012000","PIPO","CO",NA,NA,100,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2375.46,2375.46,2517.81
"2","0204054704011009984","PIPO","CO",NA,NA,50,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2418.99,2418.99,2517.81
"2","0204054704011009984","PIPO","CO",NA,NA,50,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2417.07,2417.07,2517.81
"2","0204056104021004992","PIPO","CO",NA,NA,6,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2397.04,2397.04,2517.81
"2","0204056104021004992","PIPO","CO",NA,NA,7,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2404.37,2404.37,2517.81
"2","0204056104021004992","PIPO","CO",NA,NA,5,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2401.65,2401.65,2517.81
"2","0204056104021004992","PIPO","CO",NA,NA,5,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2405.85,2405.85,2517.81
"2","0204056102001004000","PIPO","CO",NA,NA,12,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2431.02,2431.02,2517.81
"2","0204056102001004000","PIPO","CO",NA,NA,8,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2430.47,2430.47,2517.81
"2","0204056102001004000","PIPO","CO",NA,NA,9,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2430.04,2430.04,2517.81
"2","0204056102001004000","PIPO","CO",NA,NA,5,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2430.28,2430.28,2517.81
"2","0204056102001004000","PIPO","CO",NA,NA,9,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2431.31,2431.31,2517.81
"2","0204056102001003008","PIPO","CO",NA,NA,5,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2439.6,2439.6,2517.81
"2","0204056102001003008","PIPO","CO",NA,NA,12,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2433.68,2433.68,2517.81
"2","0204056102001003008","PIPO","CO",NA,NA,7,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2434.32,2434.32,2517.81
"2","0204056102001003008","PIPO","CO",NA,NA,7,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2433.2,2433.2,2517.81
"2","0204056102001003008","PIPO","CO",NA,NA,6,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2437.55,2437.55,2517.81
"2","0204056102001003008","PIPO","CO",NA,NA,9,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2436.77,2436.77,2517.81
"2","0204056102001003008","PIPO","CO",NA,NA,9,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2434.52,2434.52,2517.81
"2","0204056102001003008","PIPO","CO",NA,NA,7,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2438.32,2438.32,2517.81
"2","0204056102001003008","PIPO","CO",NA,NA,8,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2436.96,2436.96,2517.81
"2","0204056102001003008","PIPO","CO",NA,NA,12,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2429.47,2429.47,2517.81
"2","0204056102001003008","PIPO","CO",NA,NA,11,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2426.48,2426.48,2517.81
"2","0204056102001003008","PIPO","CO",NA,NA,12,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2434.61,2434.61,2517.81
"2","0204056102001003008","PIPO","CO",NA,NA,3,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2434.87,2434.87,2517.81
"2","0204056102001003008","PIPO","CO",NA,NA,10,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2435.07,2435.07,2517.81
"2","0204056102001003008","PIPO","CO",NA,NA,5,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2434.54,2434.54,2517.81
"2","0204056102001003008","PIPO","CO",NA,NA,11,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2433.76,2433.76,2517.81
"2","0204056102001027008","PIPO","CO",NA,NA,8,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2412.28,2412.28,2517.81
"2","0204056102001027008","PIPO","CO",NA,NA,12,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2391.33,2391.33,2517.81
"2","0204056102001027008","PIPO","CO",NA,NA,7,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2381.62,2381.62,2517.81
"2","0204056102001027008","PIPO","CO",NA,NA,9,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2380.89,2380.89,2517.81
"2","0204056102001027008","PIPO","CO",NA,NA,9,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2386.66,2386.66,2517.81
"2","0204056102001027008","PIPO","CO",NA,NA,6,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2372.07,2372.07,2517.81
"2","0204056102001027008","PIPO","CO",NA,NA,8,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2365.19,2365.19,2517.81
"2","0204056102001027008","PIPO","CO",NA,NA,10,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2353.92,2353.92,2517.81
"2","0204056102001027008","PIPO","CO",NA,NA,6,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2312.01,2312.01,2517.81
"2","0204056102001027008","PIPO","CO",NA,NA,8,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2316.86,2316.86,2517.81
"2","0204056102001027008","PIPO","CO",NA,NA,9,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2322.45,2322.45,2517.81
"2","0204056102001027008","PIPO","CO",NA,NA,8,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2330.92,2330.92,2517.81
"2","0204056102001027008","PIPO","CO",NA,NA,8,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2336.01,2336.01,2517.81
"2","0204056102001028000","PIPO","CO",NA,NA,8,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2331.97,2331.97,2517.81
"2","0204056102001028000","PIPO","CO",NA,NA,13,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2362.59,2362.59,2517.81
"2","0204056102001028000","PIPO","CO",NA,NA,10,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2340.2,2340.2,2517.81
"2","0204056102001028000","PIPO","CO",NA,NA,9,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2364.03,2364.03,2517.81
"2","0204056102001028000","PIPO","CO",NA,NA,7,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2375.86,2375.86,2517.81
"2","0204056102001028000","PIPO","CO",NA,NA,4,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2371.55,2371.55,2517.81
"2","0204056102001028000","PIPO","CO",NA,NA,8,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2374.17,2374.17,2517.81
"2","0204056102001028000","PIPO","CO",NA,NA,7,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2369.81,2369.81,2517.81
"2","0204056102001028000","PIPO","CO",NA,NA,12,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2365.46,2365.46,2517.81
"2","0204056102001028000","PIPO","CO",NA,NA,11,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2360.58,2360.58,2517.81
"2","0204056102001028000","PIPO","CO",NA,NA,8,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2370.07,2370.07,2517.81
"2","0204056102001028992","PIPO","CO",NA,NA,11,NA,"PP0424708203",NA,NA,NA,"Bessey",NA,"nSeeds",37.99784,-108.27952,2393.93,2393.93,2517.81
